803	830
765	832
797	834
832	836
853	838
777	840
788	842
813	844
802	846
820	848
764	850
789	852
793	854
800	856
766	858
814	860
781	862
793	864
800	866
822	868
809	870
798	872
771	874
792	876
827	878
796	880
721	882
793	884
799	886
773	888
788	890
783	892
799	894
832	896
838	898
852	900
796	902
810	904
800	906
832	908
772	910
754	912
802	914
770	916
807	918
835	920
782	922
802	924
823	926
828	928
791	930
815	932
789	934
765	936
831	938
781	940
792	942
831	944
775	946
778	948
784	950
785	952
799	954
805	956
763	958
791	960
796	962
803	964
818	966
799	968
803	970
800	972
823	974
820	976
783	978
797	980
805	982
800	984
769	986
777	988
827	990
817	992
833	994
788	996
791	998
793	1000
821	1002
789	1004
820	1006
814	1008
776	1010
779	1012
773	1014
800	1016
831	1018
789	1020
824	1022
829	1024
827	1026
829	1028
784	1030
819	1032
803	1034
800	1036
830	1038
808	1040
835	1042
835	1044
834	1046
786	1048
814	1050
803	1052
855	1054
766	1056
797	1058
799	1060
794	1062
790	1064
755	1066
782	1068
789	1070
820	1072
797	1074
802	1076
823	1078
800	1080
789	1082
786	1084
828	1086
786	1088
819	1090
799	1092
795	1094
778	1096
806	1098
768	1100
813	1102
828	1104
787	1106
754	1108
780	1110
828	1112
835	1114
783	1116
780	1118
777	1120
820	1122
791	1124
818	1126
748	1128
853	1130
786	1132
788	1134
788	1136
855	1138
766	1140
824	1142
805	1144
786	1146
789	1148
803	1150
768	1152
753	1154
801	1156
831	1158
808	1160
801	1162
788	1164
795	1166
829	1168
846	1170
788	1172
808	1174
767	1176
844	1178
812	1180
802	1182
798	1184
782	1186
789	1188
804	1190
782	1192
809	1194
841	1196
803	1198
800	1200
807	1202
815	1204
804	1206
764	1208
793	1210
856	1212
782	1214
760	1216
816	1218
783	1220
762	1222
817	1224
843	1226
789	1228
815	1230
779	1232
789	1234
848	1236
826	1238
785	1240
821	1242
778	1244
770	1246
773	1248
816	1250
824	1252
809	1254
805	1256
841	1258
808	1260
794	1262
845	1264
778	1266
801	1268
782	1270
805	1272
830	1274
801	1276
794	1278
782	1280
809	1282
843	1284
809	1286
800	1288
820	1290
815	1292
818	1294
860	1296
771	1298
790	1300
783	1302
762	1304
753	1306
817	1308
771	1310
828	1312
779	1314
732	1316
789	1318
817	1320
816	1322
768	1324
825	1326
787	1328
822	1330
790	1332
759	1334
807	1336
779	1338
842	1340
772	1342
783	1344
786	1346
786	1348
841	1350
785	1352
823	1354
822	1356
772	1358
797	1360
774	1362
817	1364
783	1366
824	1368
790	1370
832	1372
837	1374
799	1376
783	1378
801	1380
794	1382
831	1384
777	1386
768	1388
795	1390
813	1392
770	1394
777	1396
829	1398
803	1400
802	1402
816	1404
791	1406
813	1408
836	1410
812	1412
766	1414
820	1416
767	1418
801	1420
807	1422
766	1424
815	1426
798	1428
795	1430
778	1432
822	1434
837	1436
842	1438
817	1440
827	1442
820	1444
784	1446
813	1448
838	1450
792	1452
762	1454
819	1456
790	1458
791	1460
765	1462
821	1464
751	1466
821	1468
818	1470
812	1472
828	1474
795	1476
807	1478
805	1480
764	1482
778	1484
810	1486
819	1488
763	1490
788	1492
806	1494
811	1496
803	1498
840	1500
847	1502
809	1504
752	1506
745	1508
809	1510
801	1512
785	1514
778	1516
812	1518
809	1520
802	1522
792	1524
772	1526
781	1528
844	1530
783	1532
794	1534
802	1536
796	1538
783	1540
802	1542
831	1544
802	1546
769	1548
818	1550
786	1552
811	1554
804	1556
802	1558
834	1560
807	1562
802	1564
822	1566
778	1568
813	1570
832	1572
800	1574
809	1576
837	1578
861	1580
832	1582
805	1584
782	1586
809	1588
832	1590
773	1592
808	1594
802	1596
797	1598
802	1600
816	1602
786	1604
816	1606
771	1608
779	1610
823	1612
762	1614
783	1616
790	1618
766	1620
865	1622
738	1624
777	1626
783	1628
807	1630
799	1632
696	1634
778	1636
782	1638
800	1640
786	1642
760	1644
777	1646
773	1648
800	1650
765	1652
788	1654
798	1656
785	1658
810	1660
798	1662
820	1664
800	1666
808	1668
816	1670
809	1672
783	1674
828	1676
768	1678
811	1680
798	1682
849	1684
814	1686
795	1688
825	1690
757	1692
746	1694
788	1696
774	1698
862	1700
795	1702
781	1704
838	1706
806	1708
756	1710
788	1712
804	1714
771	1716
793	1718
813	1720
800	1722
850	1724
798	1726
777	1728
819	1730
800	1732
842	1734
835	1736
804	1738
797	1740
858	1742
799	1744
821	1746
820	1748
788	1750
861	1752
818	1754
792	1756
775	1758
783	1760
756	1762
813	1764
794	1766
835	1768
830	1770
786	1772
772	1774
788	1776
778	1778
836	1780
814	1782
827	1784
780	1786
776	1788
797	1790
815	1792
782	1794
759	1796
822	1798
766	1800
781	1802
800	1804
800	1806
844	1808
769	1810
780	1812
800	1814
793	1816
789	1818
807	1820
793	1822
867	1824
823	1826
798	1828
772	1830
784	1832
816	1834
823	1836
821	1838
805	1840
779	1842
762	1844
831	1846
813	1848
800	1850
766	1852
793	1854
843	1856
769	1858
845	1860
760	1862
796	1864
799	1866
823	1868
792	1870
803	1872
790	1874
824	1876
800	1878
763	1880
786	1882
859	1884
825	1886
768	1888
786	1890
806	1892
793	1894
815	1896
790	1898
784	1900
773	1902
781	1904
781	1906
764	1908
791	1910
808	1912
793	1914
827	1916
769	1918
815	1920
814	1922
801	1924
758	1926
790	1928
805	1930
842	1932
783	1934
783	1936
809	1938
811	1940
784	1942
774	1944
797	1946
797	1948
818	1950
798	1952
802	1954
819	1956
833	1958
801	1960
827	1962
774	1964
830	1966
807	1968
800	1970
845	1972
773	1974
772	1976
823	1978
806	1980
819	1982
799	1984
780	1986
788	1988
810	1990
767	1992
867	1994
787	1996
760	1998
1040	2000
884	2002
856	2004
811	2006
800	2008
786	2010
805	2012
791	2014
786	2016
783	2018
827	2020
780	2022
794	2024
779	2026
786	2028
806	2030
785	2032
754	2034
767	2036
800	2038
775	2040
854	2042
799	2044
756	2046
785	2048
785	2050
801	2052
786	2054
814	2056
786	2058
772	2060
813	2062
845	2064
816	2066
774	2068
789	2070
799	2072
804	2074
836	2076
779	2078
835	2080
825	2082
762	2084
842	2086
788	2088
796	2090
787	2092
781	2094
816	2096
767	2098
794	2100
799	2102
793	2104
843	2106
776	2108
800	2110
841	2112
759	2114
743	2116
793	2118
786	2120
833	2122
805	2124
807	2126
764	2128
774	2130
796	2132
771	2134
800	2136
777	2138
860	2140
761	2142
803	2144
810	2146
752	2148
786	2150
810	2152
843	2154
807	2156
789	2158
779	2160
766	2162
809	2164
781	2166
812	2168
815	2170
821	2172
788	2174
816	2176
803	2178
785	2180
766	2182
853	2184
847	2186
789	2188
788	2190
826	2192
778	2194
789	2196
746	2198
843	2200
786	2202
841	2204
833	2206
837	2208
754	2210
858	2212
786	2214
787	2216
844	2218
793	2220
783	2222
801	2224
817	2226
820	2228
789	2230
797	2232
804	2234
799	2236
823	2238
821	2240
791	2242
775	2244
805	2246
818	2248
793	2250
829	2252
783	2254
802	2256
805	2258
798	2260
835	2262
831	2264
809	2266
788	2268
842	2270
781	2272
765	2274
808	2276
765	2278
821	2280
772	2282
803	2284
835	2286
814	2288
812	2290
797	2292
818	2294
792	2296
786	2298
726	2300
809	2302
825	2304
766	2306
787	2308
819	2310
805	2312
813	2314
807	2316
801	2318
778	2320
815	2322
827	2324
771	2326
821	2328
832	2330
763	2332
766	2334
771	2336
812	2338
847	2340
824	2342
808	2344
814	2346
776	2348
843	2350
803	2352
819	2354
792	2356
780	2358
819	2360
801	2362
785	2364
793	2366
816	2368
790	2370
800	2372
753	2374
827	2376
806	2378
804	2380
818	2382
805	2384
840	2386
790	2388
774	2390
776	2392
787	2394
743	2396
791	2398
838	2400
846	2402
778	2404
784	2406
766	2408
812	2410
817	2412
768	2414
799	2416
783	2418
761	2420
767	2422
810	2424
851	2426
785	2428
772	2430
825	2432
755	2434
754	2436
773	2438
797	2440
843	2442
816	2444
782	2446
785	2448
775	2450
786	2452
746	2454
861	2456
779	2458
804	2460
789	2462
761	2464
793	2466
828	2468
838	2470
786	2472
779	2474
797	2476
776	2478
791	2480
796	2482
825	2484
791	2486
787	2488
803	2490
784	2492
826	2494
797	2496
761	2498
805	2500
808	2502
828	2504
773	2506
764	2508
826	2510
781	2512
780	2514
796	2516
791	2518
795	2520
814	2522
845	2524
782	2526
758	2528
822	2530
787	2532
807	2534
813	2536
754	2538
783	2540
823	2542
840	2544
801	2546
809	2548
804	2550
802	2552
798	2554
832	2556
796	2558
837	2560
803	2562
806	2564
825	2566
811	2568
787	2570
788	2572
798	2574
796	2576
805	2578
789	2580
783	2582
795	2584
782	2586
814	2588
787	2590
836	2592
816	2594
785	2596
808	2598
784	2600
806	2602
778	2604
800	2606
815	2608
806	2610
782	2612
814	2614
801	2616
735	2618
774	2620
783	2622
800	2624
815	2626
769	2628
796	2630
805	2632
800	2634
834	2636
727	2638
765	2640
771	2642
818	2644
822	2646
788	2648
791	2650
791	2652
856	2654
781	2656
794	2658
804	2660
799	2662
817	2664
758	2666
820	2668
814	2670
800	2672
786	2674
796	2676
788	2678
791	2680
828	2682
840	2684
747	2686
803	2688
843	2690
781	2692
740	2694
791	2696
817	2698
789	2700
796	2702
786	2704
816	2706
825	2708
817	2710
770	2712
799	2714
772	2716
810	2718
786	2720
793	2722
813	2724
792	2726
806	2728
809	2730
817	2732
734	2734
852	2736
735	2738
826	2740
819	2742
800	2744
826	2746
832	2748
816	2750
848	2752
811	2754
766	2756
798	2758
805	2760
808	2762
803	2764
833	2766
860	2768
792	2770
806	2772
811	2774
776	2776
768	2778
792	2780
790	2782
810	2784
791	2786
793	2788
791	2790
780	2792
797	2794
805	2796
796	2798
794	2800
823	2802
766	2804
782	2806
789	2808
820	2810
811	2812
807	2814
842	2816
773	2818
785	2820
801	2822
785	2824
867	2826
829	2828
806	2830
805	2832
793	2834
810	2836
751	2838
829	2840
786	2842
810	2844
807	2846
779	2848
771	2850
782	2852
766	2854
769	2856
799	2858
806	2860
845	2862
801	2864
808	2866
756	2868
805	2870
772	2872
827	2874
816	2876
819	2878
802	2880
805	2882
774	2884
829	2886
787	2888
793	2890
832	2892
834	2894
792	2896
810	2898
783	2900
795	2902
787	2904
809	2906
836	2908
838	2910
821	2912
783	2914
800	2916
796	2918
835	2920
813	2922
803	2924
797	2926
837	2928
803	2930
845	2932
814	2934
784	2936
757	2938
765	2940
821	2942
785	2944
815	2946
835	2948
789	2950
858	2952
813	2954
754	2956
825	2958
794	2960
780	2962
770	2964
823	2966
791	2968
800	2970
821	2972
752	2974
792	2976
811	2978
797	2980
820	2982
803	2984
791	2986
787	2988
795	2990
807	2992
768	2994
825	2996
802	2998
787	3000
809	3002
768	3004
792	3006
803	3008
805	3010
820	3012
820	3014
815	3016
770	3018
786	3020
795	3022
812	3024
805	3026
752	3028
811	3030
825	3032
792	3034
816	3036
813	3038
761	3040
795	3042
778	3044
828	3046
796	3048
778	3050
749	3052
823	3054
779	3056
835	3058
828	3060
831	3062
770	3064
790	3066
767	3068
791	3070
760	3072
808	3074
822	3076
816	3078
821	3080
797	3082
801	3084
788	3086
798	3088
769	3090
795	3092
796	3094
803	3096
820	3098
798	3100
793	3102
795	3104
817	3106
794	3108
813	3110
757	3112
810	3114
805	3116
791	3118
778	3120
818	3122
802	3124
812	3126
784	3128
818	3130
807	3132
777	3134
803	3136
809	3138
793	3140
817	3142
743	3144
809	3146
788	3148
802	3150
807	3152
783	3154
804	3156
818	3158
780	3160
753	3162
778	3164
761	3166
822	3168
817	3170
796	3172
785	3174
831	3176
766	3178
782	3180
834	3182
780	3184
793	3186
772	3188
754	3190
797	3192
836	3194
833	3196
825	3198
827	3200
813	3202
763	3204
762	3206
784	3208
831	3210
798	3212
793	3214
771	3216
768	3218
793	3220
830	3222
790	3224
776	3226
793	3228
828	3230
820	3232
786	3234
827	3236
798	3238
834	3240
821	3242
806	3244
752	3246
817	3248
836	3250
809	3252
811	3254
818	3256
790	3258
781	3260
795	3262
776	3264
791	3266
825	3268
770	3270
824	3272
796	3274
816	3276
786	3278
763	3280
807	3282
770	3284
818	3286
807	3288
805	3290
784	3292
848	3294
768	3296
790	3298
835	3300
781	3302
797	3304
823	3306
847	3308
812	3310
800	3312
761	3314
784	3316
823	3318
825	3320
820	3322
825	3324
763	3326
796	3328
834	3330
770	3332
810	3334
783	3336
799	3338
772	3340
803	3342
773	3344
804	3346
820	3348
804	3350
759	3352
810	3354
800	3356
841	3358
794	3360
837	3362
811	3364
799	3366
872	3368
763	3370
790	3372
790	3374
760	3376
791	3378
769	3380
829	3382
839	3384
770	3386
752	3388
749	3390
800	3392
797	3394
798	3396
828	3398
817	3400
825	3402
800	3404
764	3406
784	3408
820	3410
800	3412
781	3414
799	3416
760	3418
743	3420
790	3422
786	3424
776	3426
860	3428
812	3430
816	3432
812	3434
777	3436
820	3438
808	3440
837	3442
744	3444
821	3446
738	3448
782	3450
782	3452
800	3454
812	3456
782	3458
809	3460
779	3462
820	3464
772	3466
768	3468
742	3470
796	3472
775	3474
794	3476
775	3478
796	3480
808	3482
825	3484
799	3486
796	3488
756	3490
816	3492
792	3494
810	3496
836	3498
1060	3500
892	3502
876	3504
859	3506
803	3508
802	3510
738	3512
760	3514
806	3516
799	3518
789	3520
806	3522
804	3524
802	3526
809	3528
803	3530
840	3532
808	3534
781	3536
789	3538
783	3540
779	3542
796	3544
810	3546
779	3548
795	3550
817	3552
828	3554
798	3556
840	3558
761	3560
798	3562
810	3564
797	3566
796	3568
805	3570
833	3572
824	3574
774	3576
781	3578
771	3580
810	3582
753	3584
799	3586
855	3588
844	3590
781	3592
801	3594
775	3596
836	3598
799	3600
793	3602
798	3604
779	3606
782	3608
834	3610
835	3612
786	3614
811	3616
818	3618
835	3620
852	3622
806	3624
794	3626
787	3628
785	3630
762	3632
806	3634
806	3636
804	3638
819	3640
826	3642
824	3644
782	3646
809	3648
790	3650
805	3652
762	3654
842	3656
799	3658
801	3660
797	3662
826	3664
790	3666
772	3668
806	3670
767	3672
792	3674
750	3676
780	3678
830	3680
829	3682
852	3684
826	3686
816	3688
781	3690
796	3692
847	3694
802	3696
806	3698
796	3700
805	3702
807	3704
815	3706
845	3708
753	3710
804	3712
772	3714
796	3716
810	3718
765	3720
793	3722
778	3724
832	3726
828	3728
785	3730
825	3732
783	3734
810	3736
843	3738
757	3740
821	3742
756	3744
869	3746
821	3748
819	3750
790	3752
758	3754
800	3756
806	3758
884	3760
816	3762
809	3764
809	3766
779	3768
805	3770
823	3772
774	3774
785	3776
818	3778
781	3780
797	3782
807	3784
813	3786
824	3788
845	3790
797	3792
834	3794
832	3796
841	3798
760	3800
764	3802
759	3804
857	3806
790	3808
795	3810
844	3812
792	3814
834	3816
808	3818
783	3820
789	3822
814	3824
826	3826
810	3828
783	3830
783	3832
799	3834
800	3836
746	3838
754	3840
797	3842
794	3844
797	3846
792	3848
799	3850
791	3852
796	3854
815	3856
800	3858
857	3860
780	3862
803	3864
774	3866
808	3868
769	3870
793	3872
822	3874
779	3876
744	3878
788	3880
794	3882
829	3884
804	3886
813	3888
797	3890
808	3892
812	3894
795	3896
784	3898
795	3900
805	3902
814	3904
802	3906
814	3908
831	3910
806	3912
793	3914
796	3916
829	3918
807	3920
743	3922
820	3924
829	3926
851	3928
777	3930
813	3932
806	3934
778	3936
843	3938
802	3940
797	3942
848	3944
747	3946
771	3948
823	3950
794	3952
818	3954
820	3956
841	3958
795	3960
781	3962
824	3964
783	3966
814	3968
748	3970
778	3972
838	3974
782	3976
774	3978
761	3980
815	3982
788	3984
858	3986
812	3988
786	3990
823	3992
817	3994
800	3996
788	3998
798	4000
795	4002
814	4004
836	4006
795	4008
844	4010
818	4012
815	4014
819	4016
790	4018
784	4020
802	4022
753	4024
800	4026
797	4028
792	4030
828	4032
819	4034
792	4036
823	4038
787	4040
787	4042
780	4044
772	4046
819	4048
781	4050
827	4052
788	4054
828	4056
801	4058
824	4060
843	4062
819	4064
770	4066
831	4068
834	4070
784	4072
784	4074
773	4076
822	4078
777	4080
760	4082
830	4084
826	4086
766	4088
815	4090
758	4092
775	4094
806	4096
785	4098
767	4100
770	4102
812	4104
812	4106
811	4108
770	4110
807	4112
772	4114
788	4116
799	4118
813	4120
801	4122
800	4124
833	4126
817	4128
800	4130
785	4132
823	4134
798	4136
793	4138
758	4140
794	4142
786	4144
798	4146
853	4148
802	4150
770	4152
827	4154
813	4156
845	4158
801	4160
788	4162
769	4164
784	4166
747	4168
823	4170
788	4172
781	4174
782	4176
841	4178
768	4180
837	4182
828	4184
793	4186
806	4188
831	4190
813	4192
814	4194
823	4196
831	4198
787	4200
738	4202
786	4204
814	4206
757	4208
806	4210
804	4212
822	4214
754	4216
796	4218
836	4220
840	4222
808	4224
821	4226
800	4228
739	4230
803	4232
803	4234
816	4236
749	4238
814	4240
807	4242
804	4244
779	4246
807	4248
770	4250
844	4252
800	4254
829	4256
798	4258
797	4260
798	4262
763	4264
829	4266
832	4268
794	4270
778	4272
784	4274
826	4276
809	4278
782	4280
771	4282
837	4284
791	4286
756	4288
817	4290
800	4292
787	4294
769	4296
806	4298
806	4300
819	4302
790	4304
777	4306
802	4308
840	4310
820	4312
798	4314
878	4316
771	4318
774	4320
818	4322
785	4324
799	4326
798	4328
834	4330
794	4332
774	4334
832	4336
799	4338
817	4340
796	4342
819	4344
778	4346
807	4348
824	4350
820	4352
802	4354
790	4356
780	4358
759	4360
795	4362
785	4364
760	4366
826	4368
817	4370
765	4372
824	4374
744	4376
823	4378
747	4380
829	4382
818	4384
784	4386
823	4388
784	4390
781	4392
792	4394
809	4396
829	4398
820	4400
855	4402
801	4404
799	4406
817	4408
811	4410
833	4412
808	4414
840	4416
798	4418
821	4420
838	4422
811	4424
780	4426
790	4428
810	4430
804	4432
802	4434
805	4436
860	4438
795	4440
791	4442
788	4444
750	4446
761	4448
777	4450
826	4452
819	4454
803	4456
760	4458
825	4460
798	4462
767	4464
805	4466
798	4468
756	4470
808	4472
828	4474
787	4476
824	4478
823	4480
804	4482
756	4484
811	4486
780	4488
808	4490
829	4492
807	4494
828	4496
831	4498
751	4500
852	4502
820	4504
802	4506
857	4508
800	4510
846	4512
789	4514
792	4516
767	4518
779	4520
836	4522
795	4524
765	4526
801	4528
836	4530
812	4532
789	4534
807	4536
771	4538
789	4540
816	4542
806	4544
817	4546
792	4548
803	4550
775	4552
799	4554
802	4556
795	4558
809	4560
808	4562
778	4564
784	4566
817	4568
776	4570
807	4572
768	4574
853	4576
820	4578
785	4580
820	4582
783	4584
776	4586
768	4588
789	4590
815	4592
801	4594
793	4596
795	4598
825	4600
795	4602
800	4604
813	4606
782	4608
808	4610
803	4612
813	4614
791	4616
796	4618
789	4620
786	4622
785	4624
757	4626
829	4628
791	4630
760	4632
779	4634
810	4636
789	4638
787	4640
782	4642
782	4644
791	4646
857	4648
841	4650
828	4652
766	4654
806	4656
761	4658
751	4660
820	4662
795	4664
739	4666
791	4668
781	4670
789	4672
806	4674
782	4676
800	4678
761	4680
822	4682
784	4684
829	4686
797	4688
770	4690
775	4692
765	4694
848	4696
793	4698
832	4700
769	4702
786	4704
757	4706
794	4708
840	4710
771	4712
796	4714
827	4716
763	4718
783	4720
821	4722
803	4724
812	4726
801	4728
765	4730
789	4732
779	4734
768	4736
765	4738
784	4740
776	4742
807	4744
803	4746
807	4748
771	4750
836	4752
790	4754
834	4756
826	4758
751	4760
777	4762
842	4764
834	4766
790	4768
802	4770
793	4772
824	4774
846	4776
769	4778
758	4780
830	4782
799	4784
817	4786
812	4788
798	4790
803	4792
758	4794
807	4796
831	4798
821	4800
759	4802
757	4804
796	4806
811	4808
800	4810
784	4812
767	4814
788	4816
794	4818
777	4820
780	4822
788	4824
776	4826
800	4828
800	4830
767	4832
794	4834
811	4836
801	4838
819	4840
802	4842
800	4844
787	4846
809	4848
840	4850
805	4852
809	4854
823	4856
809	4858
842	4860
785	4862
795	4864
799	4866
803	4868
812	4870
795	4872
811	4874
811	4876
825	4878
822	4880
778	4882
768	4884
790	4886
798	4888
769	4890
823	4892
764	4894
800	4896
837	4898
791	4900
843	4902
807	4904
814	4906
813	4908
845	4910
728	4912
803	4914
823	4916
788	4918
827	4920
789	4922
837	4924
772	4926
777	4928
800	4930
827	4932
795	4934
821	4936
762	4938
798	4940
814	4942
784	4944
809	4946
766	4948
838	4950
808	4952
850	4954
796	4956
791	4958
781	4960
820	4962
762	4964
788	4966
844	4968
819	4970
788	4972
796	4974
821	4976
818	4978
826	4980
835	4982
790	4984
776	4986
806	4988
778	4990
789	4992
759	4994
754	4996
785	4998
